run_kind,planner_mode,task_suite,host_label,ctx_size,model,config,repeats,wall_mean_sec,wall_std_sec,wall_ci95_sec,wall_min_sec,wall_max_sec,vs_q4_wall_pct,speedup_vs_q4_pct,quality_mean,quality_std,quality_ci95,quality_delta_vs_q4,tok_s_mean,rss_max_mean_mb,cpu_max_mean_pct,json_valid_mean,plan_valid_mean,server_failures
repeat_core8k,llm,core,m4_paper,8192,qwen35_4b,f16/f16,5,52.675819383605266,1.4947170888099486,1.310177294942177,51.60765491600614,55.04626316802751,-3.6873379986839927,3.82850803005903,0.8186666666666665,0.011925695879998812,0.010453333333333275,-0.00666666666666671,15.37024246966903,7165.259375,221.46,1.0,0.0,0
repeat_core8k,llm,core,m4_paper,8192,qwen35_4b,q4_0/q4_0,5,54.69251735860598,2.0659689090087965,1.8109015926183403,52.429781751008704,57.103745750006055,0.0,0.0,0.8253333333333333,0.017888543819998312,0.015679999999999993,0.0,14.967472651253996,6858.203125,211.24,1.0,0.0,0
repeat_core8k,llm,core,m4_paper,8192,qwen35_4b,q8_0/q8_0,5,54.447157182803494,2.250234229776655,1.9724172676063727,51.948056334018474,57.87278637402051,-0.4486174483315897,0.45063909393598944,0.8186666666666665,0.011925695879998812,0.010453333333333275,-0.00666666666666671,14.6735679510827,6992.071875,221.3,1.0,0.0,0
repeat_core8k,llm,core,m4_paper,8192,qwen35_4b,q8_0/tbq4,5,67.81248415840382,25.837074188221838,22.647194056031132,53.653264291991945,113.88383400099701,23.98859557656361,-19.34742099869219,0.8666666666666667,0.014907119849998545,0.01306666666666662,0.041333333333333444,14.026139125096357,6898.85625,329.22,1.0,0.0,0
repeat_core8k,llm,core,m4_paper,8192,qwen35_4b,tbq4/tbq4,5,52.33966054139601,1.4840759259832068,1.3008499044736035,50.41795941599412,54.379410291992826,-4.301972062801285,4.4953612478038085,0.796,0.025210227201585417,0.02209773844637604,-0.02933333333333321,15.35438592952779,6877.825,220.84,1.0,0.0,0
repeat_core8k,llm,core,x86_axelera_paper,8192,gemma4_e4b,f16/f16,5,180.0472960026469,0.7910269746504114,0.6933657142428945,178.9966966090724,180.89964602305554,-9.717025939350233,10.762855389347937,0.7893333333333333,0.011155467020454352,0.009778197970769243,0.05600000000000005,4.747638770872901,8225.3234375,593.4,1.0,0.6,0
repeat_core8k,llm,core,x86_axelera_paper,8192,gemma4_e4b,q4_0/q4_0,5,199.425526103843,3.350519075805391,2.936859458056965,196.1481385442894,204.96098132594489,0.0,0.0,0.7333333333333333,0.02494438257849297,0.02186471536009053,0.0,4.34969993785725,7531.9046875,593.6,0.96,0.4,0
repeat_core8k,llm,core,x86_axelera_paper,8192,gemma4_e4b,q8_0/q8_0,5,178.31988031687214,1.2173301880611411,1.0670369562143873,176.88666814006865,180.12516234721988,-10.583221816840494,11.83583442825691,0.8053333333333333,0.00730296743340216,0.006401333194473323,0.07200000000000006,4.662323831138091,7815.0296875,593.8,1.0,0.8,0
repeat_core8k,llm,core,x86_axelera_paper,8192,gemma4_e4b,q8_0/tbq4,5,173.23607430257834,2.436489490378722,2.1356772017646515,169.0920736049302,175.27327194600366,-13.132447141008186,15.11778185155681,0.7839999999999999,0.02190890230020665,0.01920399958342012,0.05066666666666664,4.6980789676688754,7659.1765625,592.8,1.0,0.8,0
repeat_core8k,llm,core,x86_axelera_paper,8192,gemma4_e4b,tbq4/tbq4,5,180.61219608858227,1.0179006485765316,0.8922292574668337,179.52699576620944,182.0434472761117,-9.433762258430466,10.416422823425297,0.8186666666666667,0.01192569587999885,0.010453333333333308,0.08533333333333337,4.733806326721795,7536.08359375,593.6,1.0,0.6,0
